transaction_id,customer_id,purchase_date,product_category,product_model,brand,brand_origin,brand_tier,product_status,price_tzs,quantity,total_amount_tzs,quality_score,price_factor,quality_factor,brand_preference,cultural_compatibility,social_influence,status_factor,origin_factor,utility_score,purchase_channel,payment_method,age,gender,region,religion,ethnic_group,education,income_bracket,mobile_money,tech_savvy_score,brand_loyalty,price_sensitivity,quality_sensitivity,cultural_preference_strength,price_per_unit,is_weekend_purchase,purchase_month,purchase_year,customer_satisfaction,is_repeat_customer
TRX_000391,CUST_00958,2025-02-14,Mobile Phone,Huawei P40,Huawei,China,Premium,New,1960133,1,1960133,9.9,0.788,0.446,0.795,0.9,0.639,1.0,1.0,0.689,Online,Cash,18,Male,Dar es Salaam,Muslim,Others,Diploma,">2,000,000",Tigo Pesa,3,0.59,0.13,0.45,0.0,1960133,0,2,2025,0.6,1
TRX_000392,CUST_04194,2025-01-27,Mobile Phone,Samsung Galaxy A13,Samsung,South Korea,Premium,New,2354987,1,2354987,9.1,0.0,0.528,0.845,1.0,0.785,1.0,1.0,0.528,Physical Store,Cash,48,Female,Tanga,Christian,Sukuma,Diploma,"200,000-500,000",Halopesa,5,0.29,1.0,0.58,0.5,2354987,0,1,2025,0.48,0
TRX_000393,CUST_02356,2025-01-16,Mobile Phone,Infinix Hot 10,Infinix,China,Mid-Range,New,565253,1,565253,7.7,0.0,0.678,0.715,1.0,0.956,1.0,1.0,0.49,Physical Store,Mobile Money,36,Male,Dodoma,Christian,Others,Primary,"200,000-500,000",None,5,0.23,0.96,0.88,0.5,565253,0,1,2025,0.75,1
TRX_000394,CUST_01776,2024-12-09,Mobile Phone,Infinix Hot 11,Infinix,China,Mid-Range,New,387248,1,387248,7.3,0.593,0.256,0.73,1.0,0.989,1.0,1.0,0.717,Online,Cash,20,Male,Dar es Salaam,Christian,Others,Primary,"500,001-1,000,000",Airtel Money,4,0.26,0.42,0.35,0.0,387248,0,12,2024,0.76,1
TRX_000395,CUST_03490,2024-12-03,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,689632,1,689632,9.8,0.454,0.519,0.835,1.0,0.982,1.0,1.0,0.713,Physical Store,Mobile Money,49,Female,Dar es Salaam,Christian,Nyamwezi,No formal,"200,000-500,000",Tigo Pesa,5,0.27,0.95,0.53,0.0,689632,0,12,2024,0.85,1
TRX_000396,CUST_01972,2025-01-24,Mobile Phone,iPhone 14,Apple,USA,Premium,New,2374117,1,2374117,9.5,0.683,0.314,0.785,0.9,0.659,1.0,1.0,0.567,Physical Store,Cash,40,Female,Arusha,Muslim,Others,Primary,"1,000,001-2,000,000",M-Pesa,4,0.17,0.16,0.33,0.3,2374117,0,1,2025,0.5,1
TRX_000397,CUST_03295,2025-02-22,Mobile Phone,Tecno Spark 8,Tecno,China,Mid-Range,New,285112,1,285112,7.8,0.444,0.569,0.695,1.0,0.668,1.0,1.0,0.646,Online,Cash,17,Female,Dodoma,Christian,Chagga,Secondary,"500,001-1,000,000",Airtel Money,4,0.19,0.78,0.73,0.7,285112,1,2,2025,0.81,1
TRX_000398,CUST_04903,2025-02-18,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,Used,471663,1,471663,6.0,0.0,0.504,0.56,1.0,0.993,0.6,1.0,0.508,Online,Cash,50,Female,Dar es Salaam,Christian,Others,Diploma,"200,000-500,000",M-Pesa,3,0.12,0.98,0.84,0.3,471663,0,2,2025,0.67,1
TRX_000399,CUST_00293,2025-01-26,Mobile Phone,Itel A36,Itel,China,Budget,Used,71702,1,71702,4.7,0.775,0.259,0.71,1.0,0.784,0.6,1.0,0.674,Online,Cash,29,Female,Morogoro,Christian,Haya,Primary,">2,000,000",Airtel Money,3,0.42,0.47,0.55,0.3,71702,1,1,2025,0.67,1
TRX_000400,CUST_03228,2025-02-23,Mobile Phone,Xiaomi Redmi Note 10,Xiaomi,China,Mid-Range,New,383424,1,383424,7.8,0.128,0.335,0.715,0.9,0.88,1.0,1.0,0.335,Online,Card,19,Female,Mwanza,Muslim,Others,No formal,"200,000-500,000",M-Pesa,4,0.43,0.91,0.43,0.3,383424,1,2,2025,0.79,1
TRX_000401,CUST_03634,2025-02-27,Mobile Phone,iPhone 13,Apple,USA,Premium,New,1191416,1,1191416,9.2,0.692,0.589,0.995,1.0,0.754,1.0,1.0,0.839,Physical Store,Mobile Money,42,Female,Dodoma,Christian,Haya,Primary,"1,000,001-2,000,000",M-Pesa,3,0.59,0.31,0.64,0.3,1191416,0,2,2025,0.71,1
TRX_000402,CUST_04667,2025-02-17,Mobile Phone,Infinix Hot 11,Infinix,China,Mid-Range,New,406175,1,406175,6.7,0.238,0.402,0.64,0.9,0.665,1.0,1.0,0.617,Physical Store,Mobile Money,27,Female,Arusha,Muslim,Others,Secondary,"200,000-500,000",M-Pesa,3,0.08,0.75,0.6,0.5,406175,0,2,2025,0.72,1
TRX_000403,CUST_03589,2025-02-26,Mobile Phone,Tecno Spark 8,Tecno,China,Mid-Range,New,319490,1,319490,6.2,0.521,0.391,0.845,0.9,0.747,1.0,1.0,0.498,Physical Store,Card,28,Female,Dar es Salaam,Muslim,Others,Bachelor,"500,001-1,000,000",Airtel Money,3,0.49,0.6,0.63,0.5,319490,0,2,2025,0.71,1
TRX_000404,CUST_04959,2024-12-26,Mobile Phone,iPhone 11,Apple,USA,Premium,New,1740739,1,1740739,9.2,0.0,0.524,0.805,1.0,0.826,1.0,1.0,0.558,Physical Store,Mobile Money,21,Female,Arusha,Christian,Sukuma,Secondary,"<200,000",Tigo Pesa,2,0.21,0.82,0.57,0.0,1740739,0,12,2024,0.6,1
TRX_000405,CUST_00948,2024-12-14,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,2070357,1,2070357,9.1,0.0,0.491,0.815,1.0,0.627,1.0,0.8,0.516,Physical Store,Cash,31,Male,Tanga,Christian,Others,Primary,"500,001-1,000,000",Halopesa,5,0.23,0.64,0.54,1.0,2070357,1,12,2024,0.53,1
TRX_000406,CUST_01832,2025-02-25,Mobile Phone,Samsung Galaxy S22,Samsung,South Korea,Premium,New,1895668,1,1895668,9.1,0.0,0.692,0.95,0.9,1.042,1.0,1.0,0.679,Physical Store,Cash,38,Female,Dar es Salaam,Muslim,Sukuma,Secondary,"<200,000",Airtel Money,3,0.5,0.86,0.76,0.5,1895668,0,2,2025,0.57,1
TRX_000407,CUST_01455,2025-02-28,Mobile Phone,Huawei Y6,Huawei,China,Premium,New,2236334,1,2236334,9.8,0.105,0.5,0.58,1.0,0.877,1.0,0.8,0.398,Online,Cash,29,Male,Arusha,Christian,Sukuma,Primary,"500,001-1,000,000",Tigo Pesa,3,0.16,0.48,0.51,1.0,2236334,0,2,2025,0.54,1
TRX_000408,CUST_04437,2025-02-13,Mobile Phone,Tecno Spark 8,Tecno,China,Mid-Range,New,570853,1,570853,7.6,0.0,0.456,0.64,1.0,0.719,1.0,1.0,0.603,Online,Cash,27,Male,Dar es Salaam,Christian,Sukuma,Secondary,"<200,000",M-Pesa,1,0.08,0.87,0.6,0.3,570853,0,2,2025,0.74,1
TRX_000409,CUST_01216,2025-02-27,Mobile Phone,Infinix Note 11,Infinix,China,Mid-Range,Used,189301,1,189301,6.4,0.531,0.198,0.7,1.0,0.961,0.6,1.0,0.619,Physical Store,Cash,15,Female,Morogoro,Other,Others,Primary,"<200,000",Tigo Pesa,4,0.2,0.99,0.31,0.5,189301,0,2,2025,0.75,1
TRX_000410,CUST_03749,2025-02-11,Mobile Phone,Huawei Y6,Huawei,China,Premium,New,2297759,1,2297759,9.0,0.751,0.306,0.64,1.0,0.795,1.0,0.8,0.604,Online,Mobile Money,39,Male,Mwanza,Christian,Sukuma,Diploma,"1,000,001-2,000,000",M-Pesa,3,0.28,0.13,0.34,1.0,2297759,0,2,2025,0.48,1
TRX_000411,CUST_00369,2025-02-02,Mobile Phone,Oppo A53,Oppo,China,Mid-Range,New,279399,1,279399,7.9,0.35,0.616,0.665,1.0,0.533,1.0,1.0,0.683,Online,Mobile Money,21,Female,Dodoma,Christian,Others,Primary,"200,000-500,000",Tigo Pesa,1,0.33,0.93,0.78,0.0,279399,1,2,2025,0.82,1
TRX_000412,CUST_04125,2025-02-09,Mobile Phone,Vivo Y20,Vivo,China,Mid-Range,New,380663,1,380663,7.8,0.458,0.468,0.665,0.9,0.773,1.0,1.0,0.735,Physical Store,Card,33,Female,Dodoma,Muslim,Others,Diploma,"500,001-1,000,000",M-Pesa,4,0.33,0.57,0.6,0.3,380663,1,2,2025,0.79,1
TRX_000413,CUST_04918,2024-12-03,Mobile Phone,Infinix Hot 10,Infinix,China,Mid-Range,New,412326,1,412326,7.4,0.103,0.377,0.605,0.9,0.678,1.0,1.0,0.317,Mobile,Mobile Money,27,Male,Morogoro,Muslim,Others,Primary,"<200,000",Halopesa,3,0.01,0.87,0.51,0.3,412326,0,12,2024,0.76,1
TRX_000414,CUST_03144,2025-02-10,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,2132854,1,2132854,8.9,0.0,0.392,0.72,1.0,0.896,1.0,1.0,0.454,Mobile,Mobile Money,31,Female,Mbeya,Christian,Others,Secondary,"200,000-500,000",M-Pesa,4,0.04,0.82,0.44,0.5,2132854,0,2,2025,0.51,1
TRX_000415,CUST_02265,2025-02-27,Mobile Phone,Nokia C2,Nokia,Finland,Mid-Range,New,423103,1,423103,7.9,0.0,0.537,0.675,1.0,0.987,1.0,0.8,0.489,Physical Store,Mobile Money,21,Female,Dodoma,Christian,Others,Primary,"<200,000",M-Pesa,2,0.35,0.97,0.68,1.0,423103,0,2,2025,0.79,1
TRX_000416,CUST_03471,2025-02-20,Mobile Phone,Huawei P30,Huawei,China,Premium,New,2286107,1,2286107,8.4,0.0,0.47,0.545,1.0,0.978,1.0,1.0,0.468,Physical Store,Cash,33,Female,Mbeya,Christian,Others,Diploma,"<200,000",Tigo Pesa,5,0.09,0.71,0.56,0.0,2286107,0,2,2025,0.45,1
TRX_000417,CUST_02308,2025-01-26,Mobile Phone,Tecno Camon 18,Tecno,China,Mid-Range,New,379762,1,379762,7.0,0.193,0.49,0.68,1.0,0.959,1.0,1.0,0.388,Mobile,Cash,31,Male,Tanga,Christian,Gogo,Secondary,"200,000-500,000",M-Pesa,4,0.16,0.85,0.7,0.5,379762,1,1,2025,0.74,1
TRX_000418,CUST_00907,2025-02-22,Mobile Phone,Nokia 5.4,Nokia,Finland,Mid-Range,New,440259,1,440259,7.2,0.075,0.317,0.755,1.0,0.529,1.0,1.0,0.57,Physical Store,Cash,15,Female,Morogoro,Christian,Others,Secondary,"200,000-500,000",Airtel Money,5,0.51,0.84,0.44,0.3,440259,1,2,2025,0.74,1
TRX_000419,CUST_04028,2025-02-01,Mobile Phone,Huawei Y6,Huawei,China,Premium,New,2025382,1,2025382,8.8,0.0,0.634,0.625,1.0,0.738,1.0,1.0,0.551,Physical Store,Mobile Money,30,Male,Mwanza,Christian,Others,Bachelor,"<200,000",M-Pesa,4,0.25,0.95,0.72,0.0,2025382,1,2,2025,0.52,1
TRX_000420,CUST_02277,2025-02-28,Mobile Phone,Itel A25,Itel,China,Budget,New,228775,1,228775,6.4,0.0,0.371,0.545,1.0,0.905,1.0,1.0,0.402,Physical Store,Cash,37,Male,Arusha,Christian,Others,Primary,"200,000-500,000",M-Pesa,5,0.09,0.92,0.58,0.5,228775,0,2,2025,0.74,1
TRX_000421,CUST_04565,2025-01-06,Mobile Phone,iPhone 14,Apple,USA,Premium,New,1906462,1,1906462,8.3,0.0,0.349,0.905,0.9,1.132,1.0,1.0,0.647,Physical Store,Card,28,Male,Mwanza,Muslim,Others,Secondary,"200,000-500,000",M-Pesa,5,0.41,0.75,0.42,0.0,1906462,0,1,2025,0.52,1
TRX_000422,CUST_00731,2025-02-13,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,New,348053,1,348053,7.0,0.339,0.42,0.665,1.0,0.951,1.0,1.0,0.508,Physical Store,Cash,15,Female,Dar es Salaam,Other,Gogo,Diploma,"<200,000",Halopesa,2,0.33,0.76,0.6,0.5,348053,0,2,2025,0.75,1
TRX_000423,CUST_02493,2025-02-17,Mobile Phone,Samsung Galaxy S22,Samsung,South Korea,Premium,Used,1986816,1,1986816,8.9,0.0,0.756,0.895,1.0,0.708,0.6,1.0,0.528,Online,Mobile Money,37,Female,Morogoro,Christian,Gogo,Primary,"<200,000",M-Pesa,2,0.39,0.73,0.85,0.3,1986816,0,2,2025,0.54,1
TRX_000424,CUST_00356,2025-01-30,Mobile Phone,Nokia G10,Nokia,Finland,Mid-Range,New,356127,1,356127,7.4,0.403,0.444,0.51,1.0,0.978,1.0,1.0,0.627,Physical Store,Mobile Money,16,Female,Dar es Salaam,Christian,Sukuma,Bachelor,"500,001-1,000,000",Airtel Money,1,0.02,0.67,0.6,0.5,356127,0,1,2025,0.77,1
TRX_000425,CUST_02112,2025-02-04,Mobile Phone,Nokia C2,Nokia,Finland,Mid-Range,New,597894,1,597894,7.4,0.268,0.488,0.76,1.0,0.552,1.0,1.0,0.642,Physical Store,Cash,35,Female,Tanga,Christian,Nyamwezi,No formal,"500,001-1,000,000",Halopesa,3,0.52,0.49,0.66,0.3,597894,0,2,2025,0.72,1
TRX_000426,CUST_04572,2025-01-24,Mobile Phone,Nokia G10,Nokia,Finland,Mid-Range,New,391156,1,391156,7.7,0.198,0.316,0.775,1.0,0.552,1.0,1.0,0.484,Physical Store,Cash,30,Female,Dar es Salaam,Christian,Others,Master+,"<200,000",Airtel Money,3,0.55,0.82,0.41,0.3,391156,0,1,2025,0.78,1
TRX_000427,CUST_02333,2025-02-12,Mobile Phone,Infinix Hot 10,Infinix,China,Mid-Range,New,468207,1,468207,7.2,0.567,0.49,0.63,0.9,0.81,1.0,1.0,0.735,Physical Store,Cash,19,Female,Zanzibar,Muslim,Others,No formal,">2,000,000",Halopesa,4,0.06,0.37,0.68,0.0,468207,0,2,2025,0.74,1
TRX_000428,CUST_02638,2025-01-30,Mobile Phone,Nokia C2,Nokia,Finland,Mid-Range,New,340153,1,340153,6.2,0.209,0.279,0.7,1.0,0.519,1.0,1.0,0.511,Online,Cash,23,Male,Dar es Salaam,Christian,Nyamwezi,Diploma,"<200,000",Tigo Pesa,4,0.4,0.93,0.45,0.0,340153,0,1,2025,0.7,1
TRX_000429,CUST_02763,2025-02-26,Mobile Phone,Infinix Hot 11,Infinix,China,Mid-Range,Used,247007,1,247007,5.4,0.487,0.454,0.735,0.9,0.7,0.6,1.0,0.736,Physical Store,Mobile Money,20,Female,Tanga,Muslim,Others,Primary,"200,000-500,000",Halopesa,4,0.27,0.83,0.84,0.5,247007,0,2,2025,0.67,1
TRX_000430,CUST_04742,2025-02-25,Mobile Phone,Tecno Camon 18,Tecno,China,Mid-Range,New,318487,1,318487,7.2,0.299,0.266,0.675,0.9,0.64,1.0,1.0,0.552,Physical Store,Cash,28,Female,Dar es Salaam,Muslim,Others,Bachelor,"<200,000",Airtel Money,2,0.15,0.88,0.37,0.3,318487,0,2,2025,0.77,1
TRX_000431,CUST_01252,2025-01-31,Mobile Phone,Oppo A53,Oppo,China,Mid-Range,New,305756,1,305756,6.2,0.488,0.267,0.77,0.9,0.681,1.0,1.0,0.731,Mobile,Mobile Money,37,Male,Dar es Salaam,Muslim,Sukuma,Secondary,"500,001-1,000,000",Airtel Money,3,0.54,0.67,0.43,0.5,305756,0,1,2025,0.71,1
TRX_000432,CUST_00815,2025-02-09,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,2425430,1,2425430,8.1,0.0,0.284,0.785,1.0,1.181,1.0,1.0,0.48,Physical Store,Card,37,Male,Dar es Salaam,Christian,Others,Diploma,"<200,000",Tigo Pesa,1,0.17,0.85,0.35,0.5,2425430,1,2,2025,0.4,0
TRX_000433,CUST_02702,2024-09-11,Mobile Phone,Infinix Note 10,Infinix,China,Mid-Range,New,300876,1,300876,7.0,0.368,0.322,0.745,1.0,0.574,1.0,1.0,0.707,Physical Store,Mobile Money,28,Male,Mbeya,Christian,Gogo,Bachelor,"<200,000",Halopesa,5,0.29,0.84,0.46,0.3,300876,0,9,2024,0.76,1
TRX_000434,CUST_04744,2025-02-24,Mobile Phone,Samsung Galaxy S22,Samsung,South Korea,Premium,New,1160616,1,1160616,9.6,0.739,0.49,0.795,1.0,0.933,1.0,1.0,0.753,Physical Store,Mobile Money,18,Male,Dar es Salaam,Christian,Chagga,Bachelor,">2,000,000",Tigo Pesa,3,0.19,0.27,0.51,0.0,1160616,0,2,2025,0.74,0
TRX_000435,CUST_02795,2025-01-10,Mobile Phone,Samsung Galaxy S22,Samsung,South Korea,Premium,New,2467092,1,2467092,9.4,0.548,0.348,0.905,1.0,1.076,1.0,1.0,0.723,Mobile,Cash,30,Female,Zanzibar,Christian,Gogo,Primary,"1,000,001-2,000,000",Airtel Money,3,0.41,0.22,0.37,0.0,2467092,0,1,2025,0.47,1
TRX_000436,CUST_01378,2024-11-17,Mobile Phone,Oppo A15,Oppo,China,Mid-Range,Used,215699,1,215699,5.8,0.601,0.197,0.575,1.0,0.686,0.6,1.0,0.746,Physical Store,Cash,33,Male,Morogoro,Christian,Makonde,Primary,"<200,000",Tigo Pesa,5,0.15,0.74,0.34,0.0,215699,1,11,2024,0.7,1
TRX_000437,CUST_00724,2025-02-19,Mobile Phone,Infinix Hot 10,Infinix,China,Mid-Range,New,357657,1,357657,6.5,0.24,0.578,0.615,1.0,0.693,1.0,0.8,0.652,Physical Store,Cash,35,Male,Zanzibar,Christian,Others,Diploma,"<200,000",M-Pesa,5,0.03,0.85,0.89,1.0,357657,0,2,2025,0.72,1
TRX_000438,CUST_04123,2024-11-25,Mobile Phone,Tecno Spark 9,Tecno,China,Mid-Range,Used,363396,1,363396,6.0,0.246,0.468,0.68,0.9,0.66,0.6,1.0,0.523,Physical Store,Mobile Money,19,Female,Mwanza,Muslim,Others,Diploma,"200,000-500,000",Halopesa,4,0.16,0.83,0.78,0.3,363396,0,11,2024,0.69,1
TRX_000439,CUST_03597,2025-02-20,Mobile Phone,Infinix Hot 11,Infinix,China,Mid-Range,New,447094,1,447094,6.3,0.844,0.189,0.68,1.0,0.599,1.0,1.0,0.583,Online,Mobile Money,18,Female,Mwanza,Christian,Others,Primary,">2,000,000",None,4,0.16,0.14,0.3,0.0,447094,0,2,2025,0.69,1
TRX_000440,CUST_04614,2025-02-12,Mobile Phone,Tecno Spark 9,Tecno,China,Mid-Range,New,455225,1,455225,7.3,0.374,0.438,0.86,1.0,0.703,1.0,1.0,0.893,Mobile,Cash,35,Female,Mbeya,Christian,Others,Secondary,"500,001-1,000,000",Tigo Pesa,4,0.52,0.55,0.6,0.3,455225,0,2,2025,0.75,1
TRX_000441,CUST_02720,2025-01-24,Mobile Phone,iPhone 13,Apple,USA,Premium,New,1100566,1,1100566,8.7,0.257,0.339,0.775,1.0,1.083,1.0,1.0,0.653,Physical Store,Cash,30,Male,Dar es Salaam,Christian,Sukuma,No formal,"200,000-500,000",Tigo Pesa,3,0.15,0.81,0.39,0.5,1100566,0,1,2025,0.7,1
TRX_000442,CUST_03959,2025-02-07,Mobile Phone,Infinix Hot 10,Infinix,China,Mid-Range,New,353597,1,353597,6.7,0.213,0.59,0.905,1.0,0.566,1.0,1.0,0.652,Physical Store,Cash,31,Male,Mwanza,Christian,Others,No formal,"200,000-500,000",Halopesa,2,0.61,0.89,0.88,0.5,353597,0,2,2025,0.73,0
TRX_000443,CUST_03074,2025-02-19,Mobile Phone,iPhone 11,Apple,USA,Premium,New,1626986,1,1626986,8.3,0.485,0.398,0.85,0.9,1.053,1.0,1.0,0.665,Online,Mobile Money,36,Female,Mbeya,Muslim,Sukuma,Secondary,"1,000,001-2,000,000",M-Pesa,2,0.3,0.38,0.48,0.0,1626986,0,2,2025,0.57,1
TRX_000444,CUST_01266,2024-12-09,Mobile Phone,Tecno Camon 19,Tecno,China,Mid-Range,New,477352,1,477352,7.5,0.332,0.608,0.705,1.0,0.696,1.0,1.0,0.525,Physical Store,Card,39,Male,Dar es Salaam,Christian,Others,Secondary,"500,001-1,000,000",Halopesa,2,0.21,0.56,0.81,0.0,477352,0,12,2024,0.75,1
TRX_000445,CUST_04876,2025-01-31,Mobile Phone,Nokia C3,Nokia,Finland,Mid-Range,New,379760,1,379760,7.4,0.174,0.407,0.555,1.0,0.579,1.0,1.0,0.434,Physical Store,Cash,15,Male,Dodoma,Christian,Others,Primary,"<200,000",M-Pesa,3,0.11,0.87,0.55,0.0,379760,0,1,2025,0.77,1
TRX_000446,CUST_02597,2025-02-03,Mobile Phone,iPhone 14,Apple,USA,Premium,New,1319066,1,1319066,8.9,0.648,0.312,0.755,1.0,1.081,1.0,1.0,0.642,Online,Mobile Money,15,Female,Arusha,Christian,Nyamwezi,Diploma,">2,000,000",Tigo Pesa,3,0.11,0.32,0.35,0.5,1319066,0,2,2025,0.67,1
TRX_000447,CUST_01956,2025-02-26,Mobile Phone,Huawei P30,Huawei,China,Premium,New,879782,1,879782,9.4,0.421,0.808,0.705,1.0,0.858,1.0,1.0,0.732,Physical Store,Cash,15,Male,Arusha,Christian,Others,Primary,"<200,000",Airtel Money,3,0.41,0.79,0.86,0.3,879782,0,2,2025,0.79,1
TRX_000448,CUST_03602,2025-02-05,Mobile Phone,Huawei P30,Huawei,China,Premium,New,1578118,1,1578118,9.2,0.461,0.626,0.595,0.9,0.542,1.0,1.0,0.523,Physical Store,Card,35,Female,Dar es Salaam,Muslim,Sukuma,No formal,"500,001-1,000,000",Airtel Money,5,0.19,0.41,0.68,0.3,1578118,0,2,2025,0.64,0
TRX_000449,CUST_02625,2025-02-07,Mobile Phone,Tecno Pop 5,Tecno,China,Mid-Range,New,393611,1,393611,7.3,0.055,0.219,0.68,1.0,0.967,1.0,1.0,0.476,Physical Store,Cash,23,Female,Dar es Salaam,Christian,Haya,Primary,"200,000-500,000",M-Pesa,3,0.16,0.96,0.3,0.3,393611,0,2,2025,0.76,1
TRX_000450,CUST_04124,2025-02-18,Mobile Phone,Huawei Y6,Huawei,China,Premium,New,1864849,1,1864849,9.3,0.316,0.474,0.83,1.0,0.759,1.0,1.0,0.64,Online,Cash,35,Female,Dodoma,Christian,Gogo,No formal,"1,000,001-2,000,000",Tigo Pesa,4,0.66,0.44,0.51,0.5,1864849,0,2,2025,0.59,0
TRX_000451,CUST_04571,2025-01-24,Mobile Phone,Tecno Spark 9,Tecno,China,Mid-Range,New,586658,1,586658,7.5,0.0,0.322,0.71,0.9,0.665,1.0,1.0,0.455,Physical Store,Cash,23,Female,Morogoro,Muslim,Others,Primary,"200,000-500,000",Airtel Money,3,0.22,0.72,0.43,0.0,586658,0,1,2025,0.73,1
TRX_000452,CUST_04530,2025-02-15,Mobile Phone,Vivo Y20,Vivo,China,Mid-Range,New,259483,1,259483,7.6,0.455,0.646,0.685,0.9,0.574,1.0,1.0,0.831,Online,Mobile Money,27,Male,Zanzibar,Muslim,Nyamwezi,Primary,"200,000-500,000",Halopesa,1,0.37,0.84,0.85,0.0,259483,1,2,2025,0.8,1
TRX_000453,CUST_03191,2025-01-17,Mobile Phone,Nokia G10,Nokia,Finland,Mid-Range,New,564589,1,564589,6.6,0.181,0.277,0.585,1.0,0.952,1.0,1.0,0.458,Physical Store,Mobile Money,18,Male,Dodoma,Other,Makonde,Secondary,"500,001-1,000,000",Airtel Money,1,0.17,0.58,0.42,0.3,564589,0,1,2025,0.68,1
TRX_000454,CUST_01104,2025-01-23,Mobile Phone,Nokia C3,Nokia,Finland,Mid-Range,New,428619,1,428619,6.7,0.657,0.456,0.765,0.9,0.885,1.0,1.0,0.692,Physical Store,Cash,35,Male,Mwanza,Muslim,Others,Primary,">2,000,000",Airtel Money,5,0.53,0.32,0.68,0.3,428619,0,1,2025,0.72,1
TRX_000455,CUST_04497,2025-02-05,Mobile Phone,Vivo Y12,Vivo,China,Mid-Range,New,520023,1,520023,7.3,0.0,0.613,0.56,1.0,0.727,1.0,1.0,0.449,Physical Store,Card,23,Female,Dar es Salaam,Christian,Others,Diploma,"200,000-500,000",Tigo Pesa,5,0.12,0.79,0.84,0.0,520023,0,2,2025,0.73,1
TRX_000456,CUST_02847,2025-01-09,Mobile Phone,iPhone 13,Apple,USA,Premium,New,2402189,1,2402189,8.1,0.0,0.559,0.865,1.0,0.941,1.0,1.0,0.678,Online,Card,25,Male,Tanga,Christian,Others,Bachelor,"<200,000",M-Pesa,4,0.33,0.9,0.69,0.5,2402189,0,1,2025,0.41,1
TRX_000457,CUST_03240,2025-02-08,Mobile Phone,Vivo Y20,Vivo,China,Mid-Range,New,449218,1,449218,7.0,0.079,0.329,0.585,1.0,0.718,1.0,0.8,0.563,Physical Store,Cash,33,Female,Mbeya,Christian,Others,Secondary,"<200,000",M-Pesa,5,0.17,0.82,0.47,1.0,449218,1,2,2025,0.73,1
TRX_000458,CUST_00138,2025-01-10,Mobile Phone,Nokia G10,Nokia,Finland,Mid-Range,New,445761,1,445761,7.6,0.108,0.289,0.62,1.0,0.832,1.0,1.0,0.444,Online,Mobile Money,31,Male,Dodoma,Christian,Others,No formal,"500,001-1,000,000",M-Pesa,3,0.24,0.8,0.38,0.3,445761,0,1,2025,0.77,1
TRX_000459,CUST_02564,2025-01-21,Mobile Phone,Infinix Hot 11,Infinix,China,Mid-Range,New,371796,1,371796,7.1,0.833,0.611,0.69,1.0,0.984,1.0,1.0,0.841,Online,Mobile Money,19,Male,Tanga,Christian,Chagga,Primary,">2,000,000",None,3,0.18,0.18,0.86,0.3,371796,0,1,2025,0.75,1
TRX_000460,CUST_02989,2025-02-14,Mobile Phone,Tecno Pop 5,Tecno,China,Mid-Range,New,340643,1,340643,6.8,0.796,0.456,0.785,0.9,0.814,1.0,1.0,0.848,Physical Store,Card,25,Male,Mwanza,Muslim,Others,Master+,">2,000,000",Airtel Money,4,0.37,0.24,0.67,0.0,340643,0,2,2025,0.74,1
TRX_000461,CUST_00104,2025-02-25,Mobile Phone,Tecno Camon 18,Tecno,China,Mid-Range,New,498395,1,498395,6.8,0.489,0.211,0.83,0.9,0.818,1.0,1.0,0.579,Mobile,Cash,32,Male,Dodoma,Muslim,Chagga,No formal,"1,000,001-2,000,000",Tigo Pesa,2,0.46,0.41,0.31,0.3,498395,0,2,2025,0.71,1
TRX_000462,CUST_03974,2025-01-26,Mobile Phone,Xiaomi Redmi Note 10,Xiaomi,China,Mid-Range,New,573278,1,573278,7.1,0.0,0.405,0.565,0.9,0.859,1.0,1.0,0.409,Mobile,Mobile Money,26,Male,Zanzibar,Muslim,Haya,Diploma,"200,000-500,000",M-Pesa,3,0.13,0.96,0.57,0.5,573278,1,1,2025,0.71,1
TRX_000463,CUST_01282,2025-02-07,Mobile Phone,Samsung Galaxy A03,Samsung,South Korea,Premium,New,1775358,1,1775358,10.0,0.0,0.4,0.875,0.9,0.759,1.0,1.0,0.477,Online,Mobile Money,33,Male,Dar es Salaam,Muslim,Others,Secondary,"500,001-1,000,000",M-Pesa,4,0.35,0.7,0.4,0.3,1775358,0,2,2025,0.64,1
TRX_000464,CUST_03193,2025-02-25,Mobile Phone,Oppo A53,Oppo,China,Mid-Range,Used,200616,1,200616,6.4,0.564,0.531,0.69,1.0,0.864,0.6,1.0,0.699,Mobile,Cash,17,Female,Mwanza,Christian,Chagga,Secondary,"200,000-500,000",Tigo Pesa,4,0.38,0.87,0.83,0.3,200616,0,2,2025,0.74,0
TRX_000465,CUST_02654,2025-02-20,Mobile Phone,Oppo A15,Oppo,China,Mid-Range,New,343334,1,343334,6.6,0.159,0.264,0.745,1.0,0.902,1.0,1.0,0.571,Online,Cash,44,Male,Mbeya,Christian,Others,Secondary,"200,000-500,000",Airtel Money,4,0.49,0.98,0.4,0.3,343334,0,2,2025,0.73,1
